series id,year,period,value,data_type,description,percentile,race
LEU0252912400,2011,Q04,364.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2011,Q03,363.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2011,Q02,366.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2011,Q01,367.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2010,Q04,358.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2010,Q03,356.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2010,Q02,358.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2010,Q01,363.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2009,Q04,363.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2009,Q03,350.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2009,Q02,358.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2009,Q01,359.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2008,Q04,356.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2008,Q03,352.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2008,Q02,355.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2008,Q01,354.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2007,Q04,342.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2007,Q03,335.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2007,Q02,333.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2007,Q01,336.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2006,Q04,328.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2006,Q03,321.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2006,Q02,323.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2006,Q01,325.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2005,Q04,323.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2005,Q03,311.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2005,Q02,314.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2005,Q01,319.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2004,Q04,315.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2004,Q03,307.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2004,Q02,310.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2004,Q01,311.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2003,Q04,308.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2003,Q03,305.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2003,Q02,304.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2003,Q01,305.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2002,Q04,305.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2002,Q03,298.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2002,Q02,300.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2002,Q01,300.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2001,Q04,300.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2001,Q03,293.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2001,Q02,292.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2001,Q01,293.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2000,Q04,289.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2000,Q03,281.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2000,Q02,283.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252912400,2000,Q01,285.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, White",10,White
LEU0252914800,2018,Q04,399.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2018,Q03,395.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2018,Q02,387.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2018,Q01,384.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2017,Q04,382.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2017,Q03,375.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2017,Q02,375.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2017,Q01,368.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2016,Q04,374.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2016,Q03,358.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2016,Q02,352.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2016,Q01,352.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2015,Q04,354.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2015,Q03,342.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2015,Q02,341.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2015,Q01,329.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2014,Q04,328.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2014,Q03,339.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2014,Q02,323.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2014,Q01,320.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2013,Q04,320.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2013,Q03,317.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2013,Q02,321.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2013,Q01,310.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2012,Q04,316.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2012,Q03,303.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2012,Q02,308.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2012,Q01,305.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2011,Q04,303.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2011,Q03,310.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2011,Q02,310.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2011,Q01,304.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2010,Q04,297.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2010,Q03,300.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2010,Q02,305.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2010,Q01,298.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2009,Q04,301.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2009,Q03,296.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2009,Q02,302.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
LEU0252914800,2009,Q01,293.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers, Hispanic / Latino",10,Hispanic / Latino
